filename,mean_brightness
dr5rsqb1dxg6-dr5rsqb1ghd3-cds-bd209a4b83760d6b-20160929-2242-155.jpg,54.28940191272587
dr5rspj7k4vu-dr5rspj756ju-cds-79ddade2485edbde-20160929-2242-119.jpg,54.53510719034346
dr5rspjchh8t-dr5rspjck3n7-cds-79ddade2485edbde-20160929-2242-126.jpg,55.03225372052416
dr5rspj72v2x-dr5rspj72esk-cds-bd209a4b83760d6b-20160929-2242-113.jpg,55.05571575035243
dr5rsnzf9ymb-dr5rsnzff3cr-cds-bd209a4b83760d6b-20160929-2242-151.jpg,55.27392058743432
dr5rspjbtxwg-dr5rspjcn9th-cds-bd209a4b83760d6b-20160929-2242-123.jpg,55.704676887094706
dr5rsphr0pv2-dr5rsphnzhw7-cds-79ddade2485edbde-20160929-2242-99.jpg,56.16981249199026
dr5rsp75hu8y-dr5rsp75jtud-cds-bd209a4b83760d6b-20160929-2242-76.jpg,56.247449899077274
dr5rspj5fgvx-dr5rspj5gnj7-cds-79ddade2485edbde-20160929-2242-111.jpg,56.54582622468922
dr5rsp75n88p-dr5rsp74yxzg-cds-79ddade2485edbde-20160929-2242-80.jpg,56.85934746651929
dr5rspn084jp-dr5rspn0bfjm-cds-bd209a4b83760d6b-20160929-2242-124.jpg,57.01744070790081
dr5rsnzf7xrz-dr5rsnzfs5tt-cds-bd209a4b83760d6b-20160929-2242-152.jpg,57.371548803344865
dr5rsnzkd17u-dr5rsnzkd04r-cds-79ddade2485edbde-20160929-2242-147.jpg,57.554702518262204
dr5rsnyy2exn-dr5rsnyy2dt6-cds-bd209a4b83760d6b-20160929-2242-136.jpg,57.68824190215302
dr5rsp76780v-dr5rsp73fkrv-cds-79ddade2485edbde-20160929-2242-84.jpg,58.103672565840064
dr5rsp75ms4h-dr5rsp75m7t7-cds-79ddade2485edbde-20160929-2242-79.jpg,58.15312069476484
dr5rsn1zk0dw-dr5rsn1z5zr2-cds-6fef7e6f017c3f89-20160911-2000-19.jpg,58.200717572568244
dr5rsnzkpesw-dr5rsnz7zqbs-cds-bd209a4b83760d6b-20160929-2242-145.jpg,58.28344066384724
dr5rsnyy573w-dr5rsnyy54p2-cds-bd209a4b83760d6b-20160929-2242-137.jpg,58.34899487777137
dr5rsnyrcnqn-dr5rsnyrcnqv-cds-bd209a4b83760d6b-20160929-2242-128.jpg,58.39591993864539
dr5rsphw11e5-dr5rsphtbst1-cds-79ddade2485edbde-20160929-2242-102.jpg,58.603752663238495
dr5rsp78wqrw-dr5rsp78wker-cds-bd209a4b83760d6b-20160929-2242-88.jpg,58.61910833573626
dr5rspj5gnj8-dr5rspj5gjyt-cds-79ddade2485edbde-20160929-2242-112.jpg,58.66388428328848
dr5rspj5grgn-dr5rspj5gnn5-cds-79ddade2485edbde-20160929-2242-110.jpg,59.01678140618993
dr5rsqb1vc20-dr5rsqb1tkuu-cds-79ddade2485edbde-20160929-2242-161.jpg,59.200217965045496
dr5rsqb1mwvb-dr5rsqb1w49v-cds-bd209a4b83760d6b-20160929-2242-157.jpg,59.30880350506216
dr5rsnzeet7w-dr5rsnzee32z-cds-bd209a4b83760d6b-20160929-2242-147.jpg,59.43559868800461
dr5rsp763n50-dr5rsp760j18-cds-79ddade2485edbde-20160929-2242-82.jpg,59.62792455626041
dr5rspjd2x18-dr5rspjd88rj-cds-79ddade2485edbde-20160929-2242-121.jpg,60.22214713091119
dr5rsp79tp4w-dr5rsp78gpbt-cds-79ddade2485edbde-20160929-2242-91.jpg,60.228289600153786
dr5rsnyrx1km-dr5rsnyrqeyn-cds-bd209a4b83760d6b-20160929-2242-131.jpg,60.22982246411637
dr5rsnyyjn3s-dr5rsnyvuq71-cds-79ddade2485edbde-20160929-2242-142.jpg,60.4550513424324
dr5rsqb1s7e2-dr5rsqb1sxns-cds-bd209a4b83760d6b-20160929-2242-156.jpg,60.588616757977704
dr5rsp7h72dh-dr5rsp7hk1w7-cds-79ddade2485edbde-20160929-2242-77.jpg,60.667136237665
dr5rsqb1uvps-dr5rsqb1sx9q-cds-79ddade2485edbde-20160929-2242-160.jpg,60.869946855376135
dr5rsnzhxxcz-dr5rsnzhz87y-cds-bd209a4b83760d6b-20160929-2242-142.jpg,60.92160467128028
dr5rsqb1q3g5-dr5rsqb1qztm-cds-bd209a4b83760d6b-20160929-2242-160.jpg,62.1953996059208
dr5rsphqmzp6-dr5rsphqjrgm-cds-79ddade2485edbde-20160929-2242-101.jpg,62.26112903290401
dr5rsnzechbf-dr5rsnzebc9v-cds-79ddade2485edbde-20160929-2242-150.jpg,62.50322241846085
dr5rsqb1rt6q-dr5rsqb1rt7n-cds-bd209a4b83760d6b-20160929-2242-159.jpg,62.61312756311675
dr5rsqb1rkvb-dr5rsqb1rt9s-cds-bd209a4b83760d6b-20160929-2242-158.jpg,62.61875290353069
dr5rsnywumjh-dr5rsnywug6g-cds-bd209a4b83760d6b-20160929-2242-134.jpg,63.0759833958093
dr5rsnyx3kb5-dr5rsnyx0ts5-cds-bd209a4b83760d6b-20160929-2242-132.jpg,63.56327544293861
dr5rsqb1q2zj-dr5rsqb1rp4e-cds-bd209a4b83760d6b-20160929-2242-163.jpg,63.684644027137
dr5rspn0nfqk-dr5rspn0pjng-cds-bd209a4b83760d6b-20160929-2242-127.jpg,64.28908502739331
dr5rsqb1q2yt-dr5rsqb1rp4e-cds-bd209a4b83760d6b-20160929-2242-162.jpg,65.39161670591439
dr5rsp7bqkz4-dr5rsp5zvjvz-cds-79ddade2485edbde-20160929-2242-95.jpg,65.466944304274
dr5rsn1yyb62-dr5rsn1yz5hu-cds-ea91d096e3932939-20160911-1953-73.jpg,65.97104278803025
dr5rsppk0hzr-dr5rspphprvr-cds-b6d8aab376c7ce54-20160728-1913-117.jpg,66.1548848399654
dr5rsqb1q2d5-dr5rsqb1qzqz-cds-bd209a4b83760d6b-20160929-2242-161.jpg,66.39798344787262
dr5rsphp9f2g-dr5rsphp3x6n-cds-bd209a4b83760d6b-20160929-2242-93.jpg,66.76732706971677
dr5rsp75u0q1-dr5rsp75uchn-cds-79ddade2485edbde-20160929-2242-78.jpg,67.16531602428553
dr5rspphnx7g-dr5rspphpj5w-cds-b6d8aab376c7ce54-20160728-1913-118.jpg,67.74728820245419
dr5rsnzfbmcy-dr5rsnzfbq15-cds-79ddade2485edbde-20160929-2242-154.jpg,67.87572037597718
dr5rsphqfgdb-dr5rsphqd4fv-cds-79ddade2485edbde-20160929-2242-100.jpg,67.90664548090479
